"_id","","Agency","Date","Job","Name","Tweet","Twitter_Handle","tweet_URL"
"5bb538ce196d4c9199179206",,"Treasury","6/23/15 19:15","Advisor","Sarah Wrennal-Montes","Treasurer Rosie Rios spoke to women executives @Google about #TheNew10 and currency redesign. http://t.co/ITMMNDDHQG","@USTreasury","http://twitter.com/@USTreasury/status/613425075514048512"
"5bb538ce196d4c9199179220",,"Treasury","4/30/15 16:04","Advisor","Sarah Wrennal-Montes","RT @WIPPWeDecide: WIPP leader, @amillman speaking at Corporate Women in Finance event @USTreasury #womeninfinance http://t.co/laWmnCQgUU","@USTreasury","http://twitter.com/@USTreasury/status/593808103663087616"
"5bb538ce196d4c9199179222",,"Treasury","4/30/15 14:50","Advisor","Sarah Wrennal-Montes","Sec. Lew: The policies in the budget were designed specifically to help make sure women are full and equal participants in our economy.","@USTreasury","http://twitter.com/@USTreasury/status/593789423206043649"
"5bb538ce196d4c9199179223",,"Treasury","4/30/15 14:45","Advisor","Sarah Wrennal-Montes","Sec. Lew @ #WomenInFinance: At Treasury, we are proud &amp; grateful our leadership team includes some of the most accomplished women in finance","@USTreasury","http://twitter.com/@USTreasury/status/593788359190958080"
"5bb538ce196d4c9199179224",,"Treasury","4/30/15 14:15","Advisor","Sarah Wrennal-Montes","RT @SaraEisen: ""when Google started allowing new parents to take 5 months paid leave,it saw rate of women leaving the company fall by half""…","@USTreasury","http://twitter.com/@USTreasury/status/593780763788746752"
"5bb538ce196d4c919917933e",,"Treasury","5/5/14 15:40","Advisor","Sarah Wrennal-Montes","RT @USAinUK: To tackle worldwide #poverty, we must increase women’s economic participation. Treasury Sec. Jack Lew talking sense - http://t…","@USTreasury","http://twitter.com/@USTreasury/status/463342375226466304"
"5bb538ce196d4c919917933f",,"Treasury","5/1/14 21:29","Advisor","Sarah Wrennal-Montes","RT @PennyPritzker: Thanks to @USTreasury for the opportunity to speak about how we can achieve economic growth #womeninfinance http://t.co/…","@USTreasury","http://twitter.com/@USTreasury/status/461980685884862464"
"5bb538ce196d4c9199179340",,"Treasury","5/1/14 20:00","Advisor","Sarah Wrennal-Montes","RT @IMFNews: MT @USTreasury: @IMFNews Nemat Shafik delivering keynote remarks at #womeninfinance http://t.co/WsEPhpSuoW http://t.co/4pTEe1X…","@USTreasury","http://twitter.com/@USTreasury/status/461958290897764352"
"5bb538ce196d4c9199179341",,"Treasury","5/1/14 16:09","Advisor","Sarah Wrennal-Montes","Deputy Secretary Sarah Bloom Raskin delivering closing remarks now at Global #womeninfinance Symposium. Livestream http://t.co/cEzhbTgt7X","@USTreasury","http://twitter.com/@USTreasury/status/461900199263498240"
"5bb538ce196d4c9199179342",,"Treasury","5/1/14 14:53","Advisor","Sarah Wrennal-Montes","Discussion on Economic Development in the Global Recovery happening now at #womeninfinance moderated by @SaraEisen http://t.co/KsMLSGnFwF","@USTreasury","http://twitter.com/@USTreasury/status/461881190148874240"
"5bb538ce196d4c9199179345",,"Treasury","5/1/14 12:22","Advisor","Sarah Wrennal-Montes",".@vj44 previews WorkingFamilies Summit in June &amp; quotes POTUS: ""When women succeed, America succeeds"" #womeninfinance http://t.co/g9MsY5AjQA","@USTreasury","http://twitter.com/@USTreasury/status/461843137183612928"
"5bb538ce196d4c919917937e",,"Treasury","4/8/14 15:27","Advisor","Sarah Wrennal-Montes","At 11:45am ET, President Obama speaks on why it's time to ensure #EqualPay for women → http://t.co/0khe0GZCdA #WomenSucceed","@USTreasury","http://twitter.com/@USTreasury/status/453554664886525953"
"5bb538ce196d4c9199179681",,"Agriculture","3/7/12 21:26","State Director - Michigan, Rural Housing Service","Jason E. Allen","All month, VA is celebrating the contributions made by women Veterans to our Nation’s history. &lt;http://t.co/Pv6yWze8&gt;","@senatorjallen","http://twitter.com/@senatorjallen/status/177505470972567553"
"5bb538ce196d4c9199179748",,"Agriculture","3/14/18 1:20","State Executive Director, Farm Service Agency","Neil Combee","RT @StephenMilIer: Hillary Clinton yesterday: Trump supporters are against women having jobs.

Today: Trump nominates first woman to serve…","@realNeilCombee","http://twitter.com/@realNeilCombee/status/973730567509495808"
"5bb538ce196d4c9199179750",,"Agriculture","2/8/18 16:56","State Executive Director, Farm Service Agency","Neil Combee","RT @pastorsutton: Such an honor to be invited by @richardcorcoran to be Chaplain of the day and be able to pray for the men and women in le…","@realNeilCombee","http://twitter.com/@realNeilCombee/status/961645030879449089"
"5bb538ce196d4c919917976a",,"Agriculture","12/8/17 0:02","State Executive Director, Farm Service Agency","Neil Combee","@JaredEMoskowitz Moore was kissing girls 40 years ago. Franken was molesting women 4 years ago or less. Can’t see t… https://t.co/oTGliLqoFO","@realNeilCombee","http://twitter.com/@realNeilCombee/status/938921763576123392"
"5bb538ce196d4c919917998a",,"Agriculture","9/2/16 23:37","State Executive Director, Farm Service Agency","Neil Combee","RT @BeladonnaRogers: #MattLauerDebateQuestions

Sec. Clinton, Your Majesty, in what ways do you think you set a good example for women? htt…","@realNeilCombee","http://twitter.com/@realNeilCombee/status/771854496381231104"
"5bb538ce196d4c9199179a76",,"Agriculture","3/28/16 0:30","State Executive Director, Farm Service Agency","Neil Combee","Political Correctness Kills!  Suicide bomber targeting Christians kills 65, mostly women and children, in Pakistan https://t.co/bASU8AeGKM","@realNeilCombee","http://twitter.com/@realNeilCombee/status/714248381846196226"
"5bb538ce196d4c9199179b96",,"Agriculture","11/26/15 14:39","State Executive Director, Farm Service Agency","Neil Combee","RT @tedcruz: Don't forget to say a prayer of Thanksgiving for our men and women in uniform spending the holiday away from home. https://t.c…","@realNeilCombee","http://twitter.com/@realNeilCombee/status/669888086319435777"
"5bb538ce196d4c9199179c40",,"Agriculture","3/16/18 0:35","State Director, Rural Housing Service","Sallie Clark","@Gov_Women @NACoTweets @gov_institute @GOVERNING Welcome to the latest class of women leaders!","@SallieClark","http://twitter.com/@SallieClark/status/974444113448853505"
"5bb538ce196d4c9199179c7e",,"Agriculture","9/26/17 3:20","State Director, Rural Housing Service","Sallie Clark","Congrats @NACoTweets county women leaders @VoteMcKinlay @AlishaAbell3 @BrendaHowerton #ConnieRocko @bobbitt_cindy… https://t.co/pavRvZCzzN","@SallieClark","http://twitter.com/@SallieClark/status/912517253198880768"
"5bb538ce196d4c9199179c80",,"Agriculture","9/22/17 19:19","State Director, Rural Housing Service","Sallie Clark","#COSGoRed luncheon @heart with friends to combat heart disease in women https://t.co/QVBkVLMVMe","@SallieClark","http://twitter.com/@SallieClark/status/911309072481255424"
"5bb538ce196d4c9199179ca7",,"Agriculture","7/23/17 14:35","State Director, Rural Housing Service","Sallie Clark","@NACoTweets Women of NACo new and past board members and #county women leaders @Gov_Women https://t.co/8vjaDLZaCD","@SallieClark","http://twitter.com/@SallieClark/status/889131799208747008"
"5bb538ce196d4c9199179d34",,"Agriculture","2/27/17 14:34","State Director, Rural Housing Service","Sallie Clark","#WomenofNACo speaker discussed @thesisteraccord work to mentor young women through kindness #NACoLeg https://t.co/F7n7gy3qk7","@SallieClark","http://twitter.com/@SallieClark/status/836223009341980672"
"5bb538ce196d4c9199179d89",,"Agriculture","11/10/16 21:03","State Director, Rural Housing Service","Sallie Clark","#VeteransDay Proclamation Urges Residents to Extend Heartfelt Thanks to Honor Servicemen &amp; Servicewomen for Protect… https://t.co/z2YgsiEDsW","@SallieClark","http://twitter.com/@SallieClark/status/796820594675380224"
"5bb538ce196d4c9199179d97",,"Agriculture","10/21/16 3:08","State Director, Rural Housing Service","Sallie Clark","RT @epcpio: The County and partners hosted the Women Helping Women event to help give women a boost towards finding jobs. https://t.co/jDNM…","@SallieClark","http://twitter.com/@SallieClark/status/789302320786014208"
"5bb538ce196d4c9199179dd8",,"Agriculture","8/11/16 12:56","State Director, Rural Housing Service","Sallie Clark","@epcpio honored that Lt. Gen. Michelle Johnson gets 4th year as Air Force Academy boss https://t.co/Sz9hQdwo80 @Gov_Women #womenleadership","@SallieClark","http://twitter.com/@SallieClark/status/763720771231293441"
"5bb538ce196d4c9199179de1",,"Agriculture","7/26/16 0:12","State Director, Rural Housing Service","Sallie Clark","With women leaders @NACoTweets Women of NACo @borgey06 https://t.co/5sqzCDozzY","@SallieClark","http://twitter.com/@SallieClark/status/757730311031496704"
"5bb538ce196d4c9199179e0b",,"Agriculture","5/21/16 2:35","State Director, Rural Housing Service","Sallie Clark","Women Helping Women appreciation to Laura Neumann for spiraling to women emerging the workforce through @epcpio DHS https://t.co/w1yn5WHsIA","@SallieClark","http://twitter.com/@SallieClark/status/733848681208680449"
"5bb538ce196d4c9199179e50",,"Agriculture","3/2/16 17:39","State Director, Rural Housing Service","Sallie Clark","RT @Abramson44: Trivia Q on day 2 of #WomensHistoryMonth: 
The Presidents of @NACoTweets @leagueofcities @usmayors are all women. When did …","@SallieClark","http://twitter.com/@SallieClark/status/705085018331344897"
"5bb538ce196d4c9199179e59",,"Agriculture","2/26/16 3:06","State Director, Rural Housing Service","Sallie Clark","RT @dewayneskareem: The #women of @NACoTweets #LUCC http://t.co/JdNb2jYCqC","@SallieClark","http://twitter.com/@SallieClark/status/703053602701635584"
"5bb538ce196d4c9199179e88",,"Agriculture","1/21/16 18:18","State Director, Rural Housing Service","Sallie Clark","With great women leaders from New Mexico Counties in @SantaFeCounty @NACoTweets @Gov_Women at legislative conference https://t.co/NuBVNoSZkY","@SallieClark","http://twitter.com/@SallieClark/status/690237005171585024"
"5bb538ce196d4c9199179f37",,"Agriculture","7/22/15 1:14","State Director, Rural Housing Service","Sallie Clark","Pikes Peak Women Talk Community at Library 21C tonight with discussion on women leadership @ppld @epcpio http://t.co/cLCmDjlx3a","@SallieClark","http://twitter.com/@SallieClark/status/623662255226273792"
"5bb538ce196d4c9199179fa4",,"Agriculture","3/12/15 14:31","State Director, Rural Housing Service","Sallie Clark","RT @briannamey: .@NACoTweets 1st VP @SallieClark selected as part of new @GOVERNING program for outstanding women in public service http://…","@SallieClark","http://twitter.com/@SallieClark/status/576027758532259840"
"5bb538ce196d4c9199179fc6",,"Agriculture","2/9/15 5:08","State Director, Rural Housing Service","Sallie Clark","RT @Gov_Women: Smart women gov leaders @tishaura @MayorRogero @kareninva @AngeliqueAshby @SuperMarie2014 @WestonBroome @sallieclark http://…","@SallieClark","http://twitter.com/@SallieClark/status/564652148353273857"
"5bb538ce196d4c919917a00c",,"Agriculture","11/16/14 1:21","State Director, Rural Housing Service","Sallie Clark","Chauncia Willis at Intl Women in Homeland Security &amp; Emergency Mgmt says women increasing in field @NACoTweets http://t.co/0hz5r1CNLZ","@SallieClark","http://twitter.com/@SallieClark/status/533791966111465472"
"5bb538ce196d4c919917a0bd",,"Agriculture","3/20/14 18:53","State Director, Rural Housing Service","Sallie Clark","Hall of fame honors Springs women http://t.co/AObYZlzAo5 Perfect recognition during Women's History Month.","@SallieClark","http://twitter.com/@SallieClark/status/446721137439809536"
"5bb538ce196d4c919917a0cf",,"Agriculture","3/4/14 21:48","State Director, Rural Housing Service","Sallie Clark","Elspeth Kursh from Sewell Belmont House @NACoTweets #NACoLeg on women's history voting rights  http://t.co/githrql7GR","@SallieClark","http://twitter.com/@SallieClark/status/440967133648793600"
"5bb538ce196d4c919917a0ea",,"Agriculture","2/7/14 14:49","State Director, Rural Housing Service","Sallie Clark","RT @EPCPublicHealth: Wear red today in support of women’s heart health!  #GoRedforWomen","@SallieClark","http://twitter.com/@SallieClark/status/431801917862211584"
"5bb538cf196d4c919917a1e7",,"Education","3/1/17 20:23","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","RT @BetsyDeVosED: By encouraging women to pursue #STEM careers, we can help foster innovation, promote entrepreneurship &amp; maintain our glob…","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/837035633147174912"
"5bb538cf196d4c919917a297",,"Education","11/9/16 16:41","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","Kathy Shelton hopes this is last time we hear false narrative about Hillary spending her life fighting for women &amp; kids, until her eulogy.","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/796392232072818688"
"5bb538cf196d4c919917a2cb",,"Education","10/31/16 20:36","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","@WeNeedTrump @CasperMomNJ Calling out Hillary for her own choice to corrupt system isn't an attack on women; Hillary herself is war on women","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/793189824526024704"
"5bb538cf196d4c919917a2df",,"Education","10/24/16 3:48","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","A millennial woman on why Hillary Clinton's abysmal record abusing women should make us pass on choosing her as our… https://t.co/cQCZD2pOdK","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/790399544731197440"
"5bb538cf196d4c919917a2e6",,"Education","10/22/16 1:55","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","RT @ObamaMalik: We must keep the women safe from Bill Clinton.","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/789646398325006336"
"5bb538cf196d4c919917a2f1",,"Education","10/17/16 18:58","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","As @KathyShelton_ has been saying, Hillary Clinton has never been ""for children and women"" https://t.co/h3p8NDIrac","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/788091828042031104"
"5bb538cf196d4c919917a305",,"Education","10/10/16 23:26","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","The more Americans hear what these women say, the harder it will be to choose Hillary. Apparently her own advisors… https://t.co/9Yuez6q4u2","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/785622481004589056"
"5bb538cf196d4c919917a30d",,"Education","10/10/16 6:32","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","@wiltonmommy Thanks for caring about these women victims of Hillary's abuses of power! From one twin mom to another!","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/785367396240412673"
"5bb538cf196d4c919917a30f",,"Education","10/10/16 4:59","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","@kmacassoc Thanks for caring about Clinton's terrible record abusing women, Kathy!","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/785343969630781440"
"5bb538cf196d4c919917a310",,"Education","10/10/16 1:03","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","Sitting next to Kathy Shelton and the Trump family makes me proud of American women willing to take a stand against corrupt Hillary #debates","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/785284647752118272"
"5bb538cf196d4c919917a312",,"Education","10/9/16 18:24","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","RT @PrisonPlanet: Hillary Clinton angrily intimidated a rape victim.

This is your feminist.

This is your 'women's rights champion'.

http…","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/785184220780044288"
"5bb538cf196d4c919917a313",,"Education","10/9/16 17:28","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","Their Lives Fndn applauds Juanita, Kathleen, Paula; brave women exposing Hillary's enabling &amp; cover up of crimes. https://t.co/aPjbTGI95R","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/785170088211062784"
"5bb538cf196d4c919917a31b",,"Education","10/8/16 19:50","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","Hillary should drop out of this race. Her ACTS -- not words -- against women disqualify her. https://t.co/jpOy83OOXB","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/784843345348562944"
"5bb538cf196d4c919917a320",,"Education","9/27/16 2:36","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","I can't believe Clinton is opening the door on mistreating women. Holy cow. #debates2016","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/780596913460523009"
"5bb538cf196d4c919917a321",,"Education","9/27/16 2:37","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","Trump just found a way to hit Hillary on abusing women without actually saying it. Interesting. #debates2016","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/780597192805322756"
"5bb538cf196d4c919917a32b",,"Education","6/4/16 18:05","Deputy Assistant Secretary for Strategic Operations and Outreach, Office for Civil Rights","Candice Jackson","RT @ClintonsWar: Typical Clinton tactic- attack the women assaulted by Bill

https://t.co/c5Ch6x6lxC https://t.co/sNsrKIdh0s","@CEJacksonLaw","http://twitter.com/@CEJacksonLaw/status/739156176118546432"
"5bb538cf196d4c919917a635",,"Agriculture","7/31/17 11:05","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","RT @WhiteHouse: ""The Medal of Valor is reserved for those who go above and beyond the call of duty as each of these men and women did on th…","@DianeCullo","http://twitter.com/@DianeCullo/status/891978109133762560"
"5bb538cf196d4c919917a6a1",,"Agriculture","2/22/16 3:09","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","RT @bustle: every single night (@womenirl) https://t.co/uZhlijRlVF","@DianeCullo","http://twitter.com/@DianeCullo/status/701604725771390977"
"5bb538cf196d4c919917a76f",,"Agriculture","1/23/15 3:14","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","Finally saw #AmericanSniper. God Bless America and the brave men and women who protect and defend us and our country.","@DianeCullo","http://twitter.com/@DianeCullo/status/558462725630988288"
"5bb538cf196d4c919917a77d",,"Agriculture","1/16/15 12:17","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","The Oscars continue to snub women's stories. This year it was #Wild: http://t.co/seYIAu6f8V","@DianeCullo","http://twitter.com/@DianeCullo/status/556062643489095680"
"5bb538cf196d4c919917a804",,"Agriculture","10/12/14 18:07","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","RT @OfficialSGP: The #ACA is going to disproportionately hurt jobs filled by women! RT http://t.co/TF0ckmRySd #WarOnWomen","@DianeCullo","http://twitter.com/@DianeCullo/status/521361614487183361"
"5bb538cf196d4c919917a81d",,"Agriculture","10/1/14 15:17","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","The 'war that never was' ... The silly ‘war on women’ http://t.co/UcHBxNn9mB via @washingtonpost","@DianeCullo","http://twitter.com/@DianeCullo/status/517332361696923649"
"5bb538cf196d4c919917a869",,"Agriculture","8/15/14 13:24","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","I am Athena. Which Greek Goddess Are YOU? Take the quiz! @BrainFall #BrainFall http://t.co/0svjFIO7KN #womenrock","@DianeCullo","http://twitter.com/@DianeCullo/status/500271696750723072"
"5bb538cf196d4c919917a87d",,"Agriculture","7/31/14 3:46","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","Love it @dizzyfeet @DANCEonFOX ! ""Real men don't lift weights, they lift women."" #youbetyourbippy","@DianeCullo","http://twitter.com/@DianeCullo/status/494690657785892864"
"5bb538cf196d4c919917a8be",,"Agriculture","5/21/14 16:54","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","RT @kashanielsenPL: Ppl say there's a #waronwomen.... YEAH RIGHT. 2 Rep. women running in NOVA made up by teams led by women. @DianeCullo h…","@DianeCullo","http://twitter.com/@DianeCullo/status/469159388364935168"
"5bb538cf196d4c919917a939",,"Agriculture","1/17/14 18:17","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","Here's a newsflash! Analysis: Men still make a lot more than women in Obama’s White House http://t.co/HpiFoWbGuc via @dailycaller","@DianeCullo","http://twitter.com/@DianeCullo/status/424243978658000896"
"5bb538cf196d4c919917a970",,"Agriculture","12/12/13 17:13","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","Speaking at the RWC. Hope my black eyes and nose don't scare these sweet women! [pic]: http://t.co/wmWQSCboFj","@DianeCullo","http://twitter.com/@DianeCullo/status/411182037719351297"
"5bb538cf196d4c919917aa06",,"Agriculture","10/5/13 19:36","Special Assistant, Office of the Assistant Secretary for Congressional Relations","Diane L. Cullo","RT @WomenforKen: Join us online @ http://t.co/0923s8HDL2 and help elect @KenCuccinelli this November! #womenforken #StandWithken","@DianeCullo","http://twitter.com/@DianeCullo/status/386575589512982528"
"5bb538d0196d4c919917ac50",,"State","5/29/17 18:52","Deputy Chief of Protocol, Office Of The Chief Of Protocol","Michael Karloutsos","Thank you to the men, women &amp; families who've served and sacrificed for #USA !
I stand in awe of your service &amp; mourn your loss #MemorialDay","@makarloutsos","http://twitter.com/@makarloutsos/status/869265241649147904"
"5bb538d0196d4c919917aebe",,"Commerce","12/22/17 16:04","Deputy General Counsel, Office Of The General Counsel","Michael Walsh","RT @hellocookie: If you want to see more of my Know Her Name lists for women working in comics, I have lists up for:
-Writers
-Editors
-Let…","@Mister_Walsh","http://twitter.com/@Mister_Walsh/status/944237142259191808"
"5bb538d0196d4c919917aedb",,"Commerce","12/7/17 17:21","Deputy General Counsel, Office Of The General Counsel","Michael Walsh","RT @albinwonderland: Today is the 28th anniversary of the École Polytechnique Massacre, where 14 women were murdered in their engineering c…","@Mister_Walsh","http://twitter.com/@Mister_Walsh/status/938820870323294209"
"5bb538d0196d4c919917b095",,"Commerce","6/26/17 2:14","Deputy General Counsel, Office Of The General Counsel","Michael Walsh","RT @HeatherAntos: Strong women support other women.","@Mister_Walsh","http://twitter.com/@Mister_Walsh/status/879161018257199104"
"5bb538d0196d4c919917b35a",,"State","3/14/18 12:12","Deputy Assistant Secretary for Digital Strategy, Bureau Of Public Affairs","Leonid Khodorkovsky","Kadyrov calls Slutsky his “BROTHER”, says he saw women pestering him, but not him abusing women. https://t.co/EACRfHiIwh","@leonidragozin","http://twitter.com/@leonidragozin/status/973894704147378177"
"5bb538d0196d4c919917b375",,"State","3/8/18 16:03","Deputy Assistant Secretary for Digital Strategy, Bureau Of Public Affairs","Leonid Khodorkovsky","Slutsky apologized to women on Facebook, thus creating a platform for everyone who wishes to tell him GFY - and there are thousands!","@leonidragozin","http://twitter.com/@leonidragozin/status/971778535848316928"
"5bb538d0196d4c919917b6ac",,"State","10/17/17 20:44","Deputy Assistant Secretary for Digital Strategy, Bureau Of Public Affairs","Leonid Khodorkovsky","Moscow grouped with Western capitals on Reuters poll about safety for women  https://t.co/EYqqTnJUSr","@leonidragozin","http://twitter.com/@leonidragozin/status/920389998188335105"
"5bb538d0196d4c919917b788",,"Energy","3/13/18 21:03","Secretary of Energy","James Richard Perry","RT @ENERGY: Did you know women were a part of the #ManhattanProject from start to finish? Check out our interactive timeline: https://t.co/…","@SecretaryPerry","http://twitter.com/@SecretaryPerry/status/973665846110359557"
"5bb538d0196d4c919917b7e8",,"Energy","11/11/17 14:00","Secretary of Energy","James Richard Perry","Freedom is a gift from a loving God but it's guaranteed by the men &amp; women of our military. Thank you to all who ha… https://t.co/Yz01a5c5a8","@SecretaryPerry","http://twitter.com/@SecretaryPerry/status/929347998395408386"
"5bb538d0196d4c919917b8be",,"Energy","8/26/17 13:05","Secretary of Energy","James Richard Perry","My message on #WomensEqualityDay: when women succeed, we all succeed ➟ https://t.co/rhSLQbNNI3 #WomeninSTEM #STEM https://t.co/Eh1NxOrG8e","@SecretaryPerry","http://twitter.com/@SecretaryPerry/status/901430291146825730"
"5bb538d0196d4c919917b8e6",,"Energy","8/9/17 17:38","Secretary of Energy","James Richard Perry","RT @SandiaLabs: A trio of Sandia women are being honored for their impacts in #STEM and diversity 👩‍🔬 https://t.co/j0u4RNC5IE #WomenInSTEM…","@SecretaryPerry","http://twitter.com/@SecretaryPerry/status/895338552556347392"
"5bb538d0196d4c919917b8e9",,"Energy","8/7/17 18:34","Secretary of Energy","James Richard Perry","RT @WhiteHouse: Today we honor the men and women who so bravely sacrificed themselves for our nation. #PurpleHeartDay https://t.co/ssHFrLG7…","@SecretaryPerry","http://twitter.com/@SecretaryPerry/status/894627841903661056"
"5bb538d0196d4c919917b904",,"Energy","7/26/17 19:56","Secretary of Energy","James Richard Perry","RT @ENERGY: These women are moms, nuclear engineers &amp; proponents of nuclear energy! #USWIN17 #WomenInSTEM https://t.co/z1zLk5OJaM","@SecretaryPerry","http://twitter.com/@SecretaryPerry/status/890299694244655105"
"5bb538d1196d4c919917ba6e",,"Energy","10/14/15 19:51","Secretary of Energy","James Richard Perry","Home #roadtrip sky is bluer, air is cleaner, women are prettier, economy is stronger!! https://t.co/0nmfVRJNXH","@GovernorPerry","http://twitter.com/@GovernorPerry/status/654383980985225216"
"5bb538d1196d4c919917bb0f",,"Energy","4/24/15 17:42","Secretary of Energy","James Richard Perry","I took this at Arlington Natl. Cemetery. It is a privilege to live in a country with men and women… https://t.co/DySXN59CLa","@GovernorPerry","http://twitter.com/@GovernorPerry/status/591658473953300480"
"5bb538d1196d4c919917bb5d",,"Energy","11/11/14 18:22","Secretary of Energy","James Richard Perry","#VeteransDay celebration in Myrtle Beach, SC. The strength of America depends on our men and women in uniform. http://t.co/Cc8ZAOT03l","@GovernorPerry","http://twitter.com/@GovernorPerry/status/532236841286905856"
"5bb538d1196d4c919917bb9a",,"Energy","8/11/14 21:22","Secretary of Energy","James Richard Perry","At the Iowa Veterans Home with Commandant Tymeson thanking these brave men and women for their service to our country http://t.co/B9NlzlslIs","@GovernorPerry","http://twitter.com/@GovernorPerry/status/498942464242499585"
"5bb538d1196d4c919917bcce",,"Energy","1/21/13 14:09","Secretary of Energy","James Richard Perry","RT @TexasTribune: In @GovernorPerry's office, women hold majority of top posts. @eramshaw reports: http://t.co/dNGtIfz3","@GovernorPerry","http://twitter.com/@GovernorPerry/status/293359624504086529"
"5bb538d1196d4c919917bd25",,"Energy","5/9/12 23:49","Secretary of Energy","James Richard Perry","RT @ShiningService: @GovernorPerry  Have you seen what’s going on at Shining Service Worldwide http://t.co/13vfyefB  for #army #women","@GovernorPerry","http://twitter.com/@GovernorPerry/status/200371853766819841"
"5bb538d1196d4c919917bd76",,"Energy","9/11/11 11:20","Secretary of Energy","James Richard Perry","Prayers for the souls and the families of our courageous men and women who have died since 9/11 keeping us safe, as well as those injured.","@GovernorPerry","http://twitter.com/@GovernorPerry/status/112847973221806080"
"5bb538d1196d4c919917beae",,"Energy","8/7/09 19:22","Secretary of Energy","James Richard Perry","http://twitpic.com/d29di - Signing SB297 & SB93 yesterday at A&M Corpus Christi w/ great service men & women behind me.","@GovernorPerry","http://twitter.com/@GovernorPerry/status/3182072234"
"5bb538d1196d4c919917bf06",,"Interior","5/4/18 20:27","Secretary of the Interior","Ryan Keith Zinke","RT @Interior: Thanks to all the men &amp; women who protect people, property &amp; public lands from wildfire #InternationalFirefightersDay https:/…","@SecretaryZinke","http://twitter.com/@SecretaryZinke/status/992500913825869824"
"5bb538d1196d4c919917bf25",,"Interior","4/24/18 12:57","Secretary of the Interior","Ryan Keith Zinke","The men and women of the armed forces at today’s #StateVisit @whitehouse @POTUS @EmmanuelMacron 🇺🇸🇫🇷 https://t.co/WX47VWlRI5","@SecretaryZinke","http://twitter.com/@SecretaryZinke/status/988763867764477953"
"5bb538d1196d4c919917bf71",,"Interior","3/6/18 2:06","Secretary of the Interior","Ryan Keith Zinke","Honored to speak at the Women in Energy event. #EnergyDominance requires smart minds. We need more women in #STEM https://t.co/Q1WjaPb6Hp","@SecretaryZinke","http://twitter.com/@SecretaryZinke/status/970842977206784000"
"5bb538d1196d4c919917c00e",,"Interior","11/10/17 13:17","Secretary of the Interior","Ryan Keith Zinke","RT @realDonaldTrump: On behalf of an entire nation, Happy 242nd Birthday to the men and women of the United States Marines!
#USMC242 #Sempe…","@SecretaryZinke","http://twitter.com/@SecretaryZinke/status/928974935049080832"
